"year","month","scenario","measure","x","y","value"
2070,"jul","B1","tavg",-122.75,45.25,23.9077
2070,"jul","B1","tavg",-122.25,45.25,22.1563
2070,"jul","B1","tavg",-121.75,45.25,20.2677
2070,"jul","B1","tavg",-121.25,45.25,24.5481
2070,"jul","B1","tavg",-120.75,45.25,25.5164
2070,"jul","B1","tavg",-120.25,45.25,25.4352
2070,"jul","B1","tavg",-119.75,45.25,24.4356
2070,"jul","B1","tavg",-119.25,45.25,23.0212
2070,"jul","B1","tavg",-118.75,45.25,22.6845
2070,"jul","B1","tavg",-118.25,45.25,22.6532
2070,"jul","B1","tavg",-117.75,45.25,22.7314
2070,"jul","B1","tavg",-117.25,45.25,19.3007
2070,"jul","B1","tavg",-123.75,44.75,21.1632
2070,"jul","B1","tavg",-123.25,44.75,23.0183
2070,"jul","B1","tavg",-122.75,44.75,23.6871
2070,"jul","B1","tavg",-122.25,44.75,21.4502
2070,"jul","B1","tavg",-121.75,44.75,20.686
2070,"jul","B1","tavg",-121.25,44.75,24.183
2070,"jul","B1","tavg",-120.75,44.75,23.4124
2070,"jul","B1","tavg",-120.25,44.75,24.2882
2070,"jul","B1","tavg",-119.75,44.75,24.2744
2070,"jul","B1","tavg",-119.25,44.75,23.9861
2070,"jul","B1","tavg",-118.75,44.75,21.8411
2070,"jul","B1","tavg",-118.25,44.75,20.9498
2070,"jul","B1","tavg",-117.75,44.75,23.5866
2070,"jul","B1","tavg",-117.25,44.75,25.0426
2070,"jul","B1","tavg",-123.75,44.25,22.9859
2070,"jul","B1","tavg",-123.25,44.25,23.8282
2070,"jul","B1","tavg",-122.75,44.25,23.4007
2070,"jul","B1","tavg",-122.25,44.25,22.2103
2070,"jul","B1","tavg",-121.75,44.25,20.1163
2070,"jul","B1","tavg",-121.25,44.25,23.5781
2070,"jul","B1","tavg",-120.75,44.25,23.1076
2070,"jul","B1","tavg",-120.25,44.25,22.3247
2070,"jul","B1","tavg",-119.75,44.25,23.1732
2070,"jul","B1","tavg",-119.25,44.25,23.2497
2070,"jul","B1","tavg",-118.75,44.25,22.6556
2070,"jul","B1","tavg",-118.25,44.25,23.3014
2070,"jul","B1","tavg",-117.75,44.25,25.4153
2070,"jul","B1","tavg",-117.25,44.25,28.0877
2070,"jul","B1","tavg",-123.75,43.75,22.9454
2070,"jul","B1","tavg",-123.25,43.75,24.151
2070,"jul","B1","tavg",-122.75,43.75,23.7158
2070,"jul","B1","tavg",-122.25,43.75,22.0556
2070,"jul","B1","tavg",-121.75,43.75,21.0205
2070,"jul","B1","tavg",-121.25,43.75,21.5497
2070,"jul","B1","tavg",-120.75,43.75,22.4486
2070,"jul","B1","tavg",-120.25,43.75,23.0104
2070,"jul","B1","tavg",-119.75,43.75,23.1464
2070,"jul","B1","tavg",-119.25,43.75,23.5926
2070,"jul","B1","tavg",-118.75,43.75,23.8144
2070,"jul","B1","tavg",-118.25,43.75,25.8244
2070,"jul","B1","tavg",-117.75,43.75,26.5433
2070,"jul","B1","tavg",-117.25,43.75,27.6913
2070,"jul","B1","tavg",-124.25,43.25,23.4806
2070,"jul","B1","tavg",-123.75,43.25,23.3877
2070,"jul","B1","tavg",-123.25,43.25,24.9137
2070,"jul","B1","tavg",-122.75,43.25,23.4641
2070,"jul","B1","tavg",-122.25,43.25,20.7423
2070,"jul","B1","tavg",-121.75,43.25,21.3194
2070,"jul","B1","tavg",-121.25,43.25,21.8637
2070,"jul","B1","tavg",-120.75,43.25,23.1306
2070,"jul","B1","tavg",-118.25,43.25,25.7053
2070,"jul","B1","tavg",-117.75,43.25,26.1068
2070,"jul","B1","tavg",-117.25,43.25,25.723
2070,"jul","B1","tavg",-124.25,42.75,22.7656
2070,"jul","B1","tavg",-123.75,42.75,23.0074
2070,"jul","B1","tavg",-123.25,42.75,24.8228
2070,"jul","B1","tavg",-122.75,42.75,24.7146
2070,"jul","B1","tavg",-122.25,42.75,21.698
2070,"jul","B1","tavg",-121.75,42.75,22.5699
2070,"jul","B1","tavg",-121.25,42.75,22.2139
2070,"jul","B1","tavg",-120.75,42.75,22.1062
2070,"jul","B1","tavg",-118.25,42.75,26.7226
2070,"jul","B1","tavg",-117.75,42.75,27.1282
2070,"jul","B1","tavg",-117.25,42.75,25.4577
2070,"jul","B1","tavg",-124.25,42.25,22.7828
2070,"jul","B1","tavg",-123.75,42.25,23.7413
2070,"jul","B1","tavg",-123.25,42.25,25.2549
2070,"jul","B1","tavg",-122.75,42.25,25.4059
2070,"jul","B1","tavg",-122.25,42.25,23.3092
2070,"jul","B1","tavg",-121.75,42.25,24.127
2070,"jul","B1","tavg",-121.25,42.25,23.647
2070,"jul","B1","tavg",-120.75,42.25,22.959
2070,"jul","B1","tavg",-120.25,42.25,23.2521
2070,"jul","B1","tavg",-117.75,42.25,25.3721
2070,"jul","B1","tavg",-117.25,42.25,24.9642
2030,"jun","B1","tavg",-122.25,48.75,15.4434
2030,"jun","B1","tavg",-121.75,48.75,12.0421
2030,"jun","B1","tavg",-121.25,48.75,10.4915
2030,"jun","B1","tavg",-120.75,48.75,9.57326
2030,"jun","B1","tavg",-120.25,48.75,10.641
2030,"jun","B1","tavg",-119.75,48.75,13.4313
2030,"jun","B1","tavg",-119.25,48.75,16.1074
2030,"jun","B1","tavg",-118.75,48.75,14.9217
2030,"jun","B1","tavg",-118.25,48.75,15.3791
2030,"jun","B1","tavg",-117.75,48.75,15.7819
2030,"jun","B1","tavg",-117.25,48.75,14.4718
2030,"jun","B1","tavg",-122.25,48.25,16.0588
2030,"jun","B1","tavg",-121.75,48.25,14.0217
2030,"jun","B1","tavg",-121.25,48.25,10.8901
2030,"jun","B1","tavg",-120.75,48.25,10.2763
2030,"jun","B1","tavg",-120.25,48.25,13.3136
2030,"jun","B1","tavg",-119.75,48.25,17.2117
2030,"jun","B1","tavg",-119.25,48.25,16.4273
2030,"jun","B1","tavg",-118.75,48.25,15.8457
2030,"jun","B1","tavg",-118.25,48.25,16.0706
2030,"jun","B1","tavg",-117.75,48.25,16.0431
2030,"jun","B1","tavg",-117.25,48.25,15.296
2030,"jun","B1","tavg",-124.25,47.75,14.9309
2030,"jun","B1","tavg",-123.75,47.75,12.6378
2030,"jun","B1","tavg",-123.25,47.75,11.8534
2030,"jun","B1","tavg",-122.25,47.75,17.1578
2030,"jun","B1","tavg",-121.75,47.75,15.0434
2030,"jun","B1","tavg",-121.25,47.75,11.7064
2030,"jun","B1","tavg",-120.75,47.75,13.5373
2030,"jun","B1","tavg",-120.25,47.75,16.7552
2030,"jun","B1","tavg",-119.75,47.75,18.7189
2030,"jun","B1","tavg",-119.25,47.75,19.1834
2030,"jun","B1","tavg",-118.75,47.75,18.3861
2030,"jun","B1","tavg",-118.25,47.75,17.9661
2030,"jun","B1","tavg",-117.75,47.75,17.9828
2030,"jun","B1","tavg",-117.25,47.75,17.838
2030,"jun","B1","tavg",-123.75,47.25,15.4867
2030,"jun","B1","tavg",-123.25,47.25,16.4613
2030,"jun","B1","tavg",-122.75,47.25,17.2508
2030,"jun","B1","tavg",-122.25,47.25,16.9905
2030,"jun","B1","tavg",-121.75,47.25,13.6837
2030,"jun","B1","tavg",-121.25,47.25,12.3986
2030,"jun","B1","tavg",-120.75,47.25,14.236
2030,"jun","B1","tavg",-120.25,47.25,16.8753
2030,"jun","B1","tavg",-119.75,47.25,20.2138
2030,"jun","B1","tavg",-119.25,47.25,20.2623
2030,"jun","B1","tavg",-118.75,47.25,19.3537
2030,"jun","B1","tavg",-118.25,47.25,18.553
2030,"jun","B1","tavg",-117.75,47.25,18.2469
2030,"jun","B1","tavg",-117.25,47.25,17.2894
2030,"jun","B1","tavg",-123.75,46.75,15.8402
2030,"jun","B1","tavg",-123.25,46.75,16.3422
2030,"jun","B1","tavg",-122.75,46.75,16.792
2030,"jun","B1","tavg",-122.25,46.75,15.3244
2030,"jun","B1","tavg",-121.75,46.75,12.1627
2030,"jun","B1","tavg",-121.25,46.75,12.029
2030,"jun","B1","tavg",-120.75,46.75,16.7556
2030,"jun","B1","tavg",-120.25,46.75,17.9691
2030,"jun","B1","tavg",-119.75,46.75,21.0346
2030,"jun","B1","tavg",-119.25,46.75,20.6816
2030,"jun","B1","tavg",-118.75,46.75,20.2781
2030,"jun","B1","tavg",-118.25,46.75,20.17
2030,"jun","B1","tavg",-117.75,46.75,19.4424
2030,"jun","B1","tavg",-117.25,46.75,17.5965
2030,"jun","B1","tavg",-123.25,46.25,15.8244
2030,"jun","B1","tavg",-122.75,46.25,16.616
2030,"jun","B1","tavg",-122.25,46.25,14.0883
2030,"jun","B1","tavg",-121.75,46.25,12.9022
2030,"jun","B1","tavg",-121.25,46.25,13.1625
2030,"jun","B1","tavg",-120.75,46.25,16.8832
2030,"jun","B1","tavg",-120.25,46.25,19.4445
2030,"jun","B1","tavg",-119.75,46.25,20.2271
2030,"jun","B1","tavg",-119.25,46.25,21.3125
2030,"jun","B1","tavg",-118.75,46.25,21.1792
2030,"jun","B1","tavg",-118.25,46.25,19.8878
2030,"jun","B1","tavg",-117.75,46.25,15.9072
2030,"jun","B1","tavg",-117.25,46.25,17.6146
2030,"jun","B1","tavg",-123.75,45.75,15.3455
2030,"jun","B1","tavg",-123.25,45.75,15.9057
2030,"jun","B1","tavg",-122.75,45.75,17.7809
2030,"jun","B1","tavg",-122.25,45.75,16.2578
2030,"jun","B1","tavg",-121.75,45.75,15.6375
2030,"jun","B1","tavg",-121.25,45.75,17.6101
2030,"jun","B1","tavg",-120.75,45.75,17.9843
2030,"jun","B1","tavg",-120.25,45.75,19.6475
2030,"jun","B1","tavg",-119.75,45.75,20.9847
2030,"jun","B1","tavg",-119.25,45.75,20.55
2030,"jun","B1","tavg",-118.75,45.75,19.68
2030,"jun","B1","tavg",-118.25,45.75,16.501
2030,"jun","B1","tavg",-117.75,45.75,15.3617
2030,"jun","B1","tavg",-117.25,45.75,15.4219
2030,"jun","B1","tavg",-123.75,45.25,15.6519
2030,"jun","B1","tavg",-123.25,45.25,17.2494
2030,"jun","B1","tavg",-122.75,45.25,18.1619
2030,"jun","B1","tavg",-122.25,45.25,15.8412
2030,"jun","B1","tavg",-121.75,45.25,13.0407
2030,"jun","B1","tavg",-121.25,45.25,17.2372
2030,"jun","B1","tavg",-120.75,45.25,17.8381
2030,"jun","B1","tavg",-120.25,45.25,17.6906
2030,"jun","B1","tavg",-119.75,45.25,16.8087
2030,"jun","B1","tavg",-119.25,45.25,15.2112
2030,"jun","B1","tavg",-118.75,45.25,14.7887
2030,"jun","B1","tavg",-118.25,45.25,14.6671
2030,"jun","B1","tavg",-117.75,45.25,14.8382
2030,"jun","B1","tavg",-117.25,45.25,11.3658
2030,"jun","B1","tavg",-123.75,44.75,16.0133
2030,"jun","B1","tavg",-123.25,44.75,17.4411
2030,"jun","B1","tavg",-122.75,44.75,17.652
2030,"jun","B1","tavg",-122.25,44.75,14.5839
2030,"jun","B1","tavg",-121.75,44.75,13.3508
2030,"jun","B1","tavg",-121.25,44.75,16.9315
2030,"jun","B1","tavg",-120.75,44.75,15.8124
2030,"jun","B1","tavg",-120.25,44.75,16.5152
2030,"jun","B1","tavg",-119.75,44.75,16.3725
2030,"jun","B1","tavg",-119.25,44.75,16.0862
2030,"jun","B1","tavg",-118.75,44.75,13.9046
2030,"jun","B1","tavg",-118.25,44.75,13.1534
2030,"jun","B1","tavg",-117.75,44.75,15.9603
2030,"jun","B1","tavg",-117.25,44.75,17.0636
2030,"jun","B1","tavg",-123.75,44.25,17.1498
2030,"jun","B1","tavg",-123.25,44.25,17.8628
2030,"jun","B1","tavg",-122.75,44.25,16.9931
2030,"jun","B1","tavg",-122.25,44.25,15.1852
2030,"jun","B1","tavg",-121.75,44.25,12.8438
2030,"jun","B1","tavg",-121.25,44.25,16.0751
2030,"jun","B1","tavg",-120.75,44.25,15.2573
2030,"jun","B1","tavg",-120.25,44.25,14.4089
2030,"jun","B1","tavg",-119.75,44.25,15.2335
2030,"jun","B1","tavg",-119.25,44.25,15.1875
2030,"jun","B1","tavg",-118.75,44.25,14.5015
2030,"jun","B1","tavg",-118.25,44.25,14.8781
2030,"jun","B1","tavg",-117.75,44.25,17.2714
2030,"jun","B1","tavg",-117.25,44.25,20.0514
2030,"jun","B1","tavg",-123.75,43.75,16.9625
2030,"jun","B1","tavg",-123.25,43.75,17.7924
2030,"jun","B1","tavg",-122.75,43.75,16.9072
2030,"jun","B1","tavg",-122.25,43.75,14.9077
2030,"jun","B1","tavg",-121.75,43.75,13.6504
2030,"jun","B1","tavg",-121.25,43.75,13.8921
2030,"jun","B1","tavg",-120.75,43.75,14.6397
2030,"jun","B1","tavg",-120.25,43.75,15.2422
2030,"jun","B1","tavg",-119.75,43.75,15.381
2030,"jun","B1","tavg",-119.25,43.75,15.6553
2030,"jun","B1","tavg",-118.75,43.75,15.8448
2030,"jun","B1","tavg",-118.25,43.75,17.9727
2030,"jun","B1","tavg",-117.75,43.75,18.5318
2030,"jun","B1","tavg",-117.25,43.75,20.178
2030,"jun","B1","tavg",-124.25,43.25,17.6509
2030,"jun","B1","tavg",-123.75,43.25,17.0318
2030,"jun","B1","tavg",-123.25,43.25,18.2889
2030,"jun","B1","tavg",-122.75,43.25,16.3006
2030,"jun","B1","tavg",-122.25,43.25,13.3084
2030,"jun","B1","tavg",-121.75,43.25,13.8196
2030,"jun","B1","tavg",-121.25,43.25,14.2776
2030,"jun","B1","tavg",-120.75,43.25,15.5746
2030,"jun","B1","tavg",-118.25,43.25,18.1111
2030,"jun","B1","tavg",-117.75,43.25,18.3312
2030,"jun","B1","tavg",-117.25,43.25,18.0944
2030,"jun","B1","tavg",-124.25,42.75,16.6082
2030,"jun","B1","tavg",-123.75,42.75,16.3601
2030,"jun","B1","tavg",-123.25,42.75,17.7003
2030,"jun","B1","tavg",-122.75,42.75,17.2847
2030,"jun","B1","tavg",-122.25,42.75,13.9744
2030,"jun","B1","tavg",-121.75,42.75,14.9279
2030,"jun","B1","tavg",-121.25,42.75,14.533
2030,"jun","B1","tavg",-120.75,42.75,14.2928
2030,"jun","B1","tavg",-118.25,42.75,18.833
2030,"jun","B1","tavg",-117.75,42.75,19.511
2030,"jun","B1","tavg",-117.25,42.75,17.8175
2030,"jun","B1","tavg",-124.25,42.25,16.9544
2030,"jun","B1","tavg",-123.75,42.25,17.0022
2030,"jun","B1","tavg",-123.25,42.25,18.0984
2030,"jun","B1","tavg",-122.75,42.25,17.714
2030,"jun","B1","tavg",-122.25,42.25,15.5768
2030,"jun","B1","tavg",-121.75,42.25,16.4908
2030,"jun","B1","tavg",-121.25,42.25,15.8755
2030,"jun","B1","tavg",-120.75,42.25,15.0681
2030,"jun","B1","tavg",-120.25,42.25,15.2368
2030,"jun","B1","tavg",-117.75,42.25,17.6336
2030,"jun","B1","tavg",-117.25,42.25,17.248
2070,"jun","B1","tavg",-122.25,48.75,16.7071
2070,"jun","B1","tavg",-121.75,48.75,13.3182
2070,"jun","B1","tavg",-121.25,48.75,11.7827
2070,"jun","B1","tavg",-120.75,48.75,10.8783
2070,"jun","B1","tavg",-120.25,48.75,11.962
2070,"jun","B1","tavg",-119.75,48.75,14.7582
2070,"jun","B1","tavg",-119.25,48.75,17.4231
2070,"jun","B1","tavg",-118.75,48.75,16.2274
2070,"jun","B1","tavg",-118.25,48.75,16.6761
2070,"jun","B1","tavg",-117.75,48.75,17.0653
2070,"jun","B1","tavg",-117.25,48.75,15.7462
2070,"jun","B1","tavg",-122.25,48.25,17.3117
2070,"jun","B1","tavg",-121.75,48.25,15.297
2070,"jun","B1","tavg",-121.25,48.25,12.1887
2070,"jun","B1","tavg",-120.75,48.25,11.599
2070,"jun","B1","tavg",-120.25,48.25,14.6608
2070,"jun","B1","tavg",-119.75,48.25,18.5657
2070,"jun","B1","tavg",-119.25,48.25,17.7739
2070,"jun","B1","tavg",-118.75,48.25,17.1817
2070,"jun","B1","tavg",-118.25,48.25,17.396
2070,"jun","B1","tavg",-117.75,48.25,17.3588
2070,"jun","B1","tavg",-117.25,48.25,16.6003
2070,"jun","B1","tavg",-124.25,47.75,16.0737
2070,"jun","B1","tavg",-123.75,47.75,13.7866
2070,"jun","B1","tavg",-123.25,47.75,13.0347
2070,"jun","B1","tavg",-122.25,47.75,18.4019
2070,"jun","B1","tavg",-121.75,47.75,16.3187
2070,"jun","B1","tavg",-121.25,47.75,13.0145
2070,"jun","B1","tavg",-120.75,47.75,14.8781
2070,"jun","B1","tavg",-120.25,47.75,18.1282
2070,"jun","B1","tavg",-119.75,47.75,20.1057
2070,"jun","B1","tavg",-119.25,47.75,20.5599
2070,"jun","B1","tavg",-118.75,47.75,19.7527
2070,"jun","B1","tavg",-118.25,47.75,19.3247
2070,"jun","B1","tavg",-117.75,47.75,19.3294
2070,"jun","B1","tavg",-117.25,47.75,19.1746
2070,"jun","B1","tavg",-123.75,47.25,16.6211
2070,"jun","B1","tavg",-123.25,47.25,17.6345
2070,"jun","B1","tavg",-122.75,47.25,18.4606
2070,"jun","B1","tavg",-122.25,47.25,18.2395
2070,"jun","B1","tavg",-121.75,47.25,14.97
2070,"jun","B1","tavg",-121.25,47.25,13.7234
2070,"jun","B1","tavg",-120.75,47.25,15.6004
2070,"jun","B1","tavg",-120.25,47.25,18.2794
2070,"jun","B1","tavg",-119.75,47.25,21.6339
2070,"jun","B1","tavg",-119.25,47.25,21.6711
2070,"jun","B1","tavg",-118.75,47.25,20.7513
2070,"jun","B1","tavg",-118.25,47.25,19.9383
2070,"jun","B1","tavg",-117.75,47.25,19.6215
2070,"jun","B1","tavg",-117.25,47.25,18.6524
2070,"jun","B1","tavg",-123.75,46.75,16.9853
2070,"jun","B1","tavg",-123.25,46.75,17.5311
2070,"jun","B1","tavg",-122.75,46.75,18.0217
2070,"jun","B1","tavg",-122.25,46.75,16.5969
2070,"jun","B1","tavg",-121.75,46.75,13.4754
2070,"jun","B1","tavg",-121.25,46.75,13.3855
2070,"jun","B1","tavg",-120.75,46.75,18.1541
2070,"jun","B1","tavg",-120.25,46.75,19.4114
2070,"jun","B1","tavg",-119.75,46.75,22.4933
2070,"jun","B1","tavg",-119.25,46.75,22.1257
2070,"jun","B1","tavg",-118.75,46.75,21.7086
2070,"jun","B1","tavg",-118.25,46.75,21.5859
2070,"jun","B1","tavg",-117.75,46.75,20.8439
2070,"jun","B1","tavg",-117.25,46.75,18.9824
2070,"jun","B1","tavg",-123.25,46.25,17.026
2070,"jun","B1","tavg",-122.75,46.25,17.8615
2070,"jun","B1","tavg",-122.25,46.25,15.3808
2070,"jun","B1","tavg",-121.75,46.25,14.2378
2070,"jun","B1","tavg",-121.25,46.25,14.5472
2070,"jun","B1","tavg",-120.75,46.25,18.3131
2070,"jun","B1","tavg",-120.25,46.25,20.9212
2070,"jun","B1","tavg",-119.75,46.25,21.7221
2070,"jun","B1","tavg",-119.25,46.25,22.7891
2070,"jun","B1","tavg",-118.75,46.25,22.6387
2070,"jun","B1","tavg",-118.25,46.25,21.3302
2070,"jun","B1","tavg",-117.75,46.25,17.3318
2070,"jun","B1","tavg",-117.25,46.25,19.021
2070,"jun","B1","tavg",-123.75,45.75,16.5104
2070,"jun","B1","tavg",-123.25,45.75,17.1215
2070,"jun","B1","tavg",-122.75,45.75,19.0458
2070,"jun","B1","tavg",-122.25,45.75,17.574
2070,"jun","B1","tavg",-121.75,45.75,17.0014
2070,"jun","B1","tavg",-121.25,45.75,19.0248
2070,"jun","B1","tavg",-120.75,45.75,19.4498
2070,"jun","B1","tavg",-120.25,45.75,21.1637
2070,"jun","B1","tavg",-119.75,45.75,22.5208
2070,"jun","B1","tavg",-119.25,45.75,22.0648
2070,"jun","B1","tavg",-118.75,45.75,21.1754
2070,"jun","B1","tavg",-118.25,45.75,17.9764
2070,"jun","B1","tavg",-117.75,45.75,16.8144
2070,"jun","B1","tavg",-117.25,45.75,16.8533
2070,"jun","B1","tavg",-123.75,45.25,16.8258
2070,"jun","B1","tavg",-123.25,45.25,18.4785
2070,"jun","B1","tavg",-122.75,45.25,19.4439
2070,"jun","B1","tavg",-122.25,45.25,17.1781
2070,"jun","B1","tavg",-121.75,45.25,14.4276
2070,"jun","B1","tavg",-121.25,45.25,18.6801
2070,"jun","B1","tavg",-120.75,45.25,19.3366
2070,"jun","B1","tavg",-120.25,45.25,19.2434
2070,"jun","B1","tavg",-119.75,45.25,18.3807
2070,"jun","B1","tavg",-119.25,45.25,16.7583
2070,"jun","B1","tavg",-118.75,45.25,16.3138
2070,"jun","B1","tavg",-118.25,45.25,16.1674
2070,"jun","B1","tavg",-117.75,45.25,16.315
2070,"jun","B1","tavg",-117.25,45.25,12.8181
2070,"jun","B1","tavg",-123.75,44.75,17.2068
2070,"jun","B1","tavg",-123.25,44.75,18.6911
2070,"jun","B1","tavg",-122.75,44.75,18.9574
2070,"jun","B1","tavg",-122.25,44.75,15.9436
2070,"jun","B1","tavg",-121.75,44.75,14.7629
2070,"jun","B1","tavg",-121.25,44.75,18.399
2070,"jun","B1","tavg",-120.75,44.75,17.3348
2070,"jun","B1","tavg",-120.25,44.75,18.0931
2070,"jun","B1","tavg",-119.75,44.75,17.9689
2070,"jun","B1","tavg",-119.25,44.75,17.6598
2070,"jun","B1","tavg",-118.75,44.75,15.4577
2070,"jun","B1","tavg",-118.25,44.75,14.6849
2070,"jun","B1","tavg",-117.75,44.75,17.4694
2070,"jun","B1","tavg",-117.25,44.75,18.5522
2070,"jun","B1","tavg",-123.75,44.25,18.3808
2070,"jun","B1","tavg",-123.25,44.25,19.1446
2070,"jun","B1","tavg",-122.75,44.25,18.3266
2070,"jun","B1","tavg",-122.25,44.25,16.5697
2070,"jun","B1","tavg",-121.75,44.25,14.2786
2070,"jun","B1","tavg",-121.25,44.25,17.561
2070,"jun","B1","tavg",-120.75,44.25,16.7936
2070,"jun","B1","tavg",-120.25,44.25,15.9973
2070,"jun","B1","tavg",-119.75,44.25,16.8439
2070,"jun","B1","tavg",-119.25,44.25,16.7827
2070,"jun","B1","tavg",-118.75,44.25,16.0833
2070,"jun","B1","tavg",-118.25,44.25,16.445
2070,"jun","B1","tavg",-117.75,44.25,18.8247
2070,"jun","B1","tavg",-117.25,44.25,21.5903
2070,"jun","B1","tavg",-123.75,43.75,18.2243
2070,"jun","B1","tavg",-123.25,43.75,19.102
2070,"jun","B1","tavg",-122.75,43.75,18.2664
2070,"jun","B1","tavg",-122.25,43.75,16.3141
2070,"jun","B1","tavg",-121.75,43.75,15.1069
2070,"jun","B1","tavg",-121.25,43.75,15.3964
2070,"jun","B1","tavg",-120.75,43.75,16.1921
2070,"jun","B1","tavg",-120.25,43.75,16.8423
2070,"jun","B1","tavg",-119.75,43.75,16.999
2070,"jun","B1","tavg",-119.25,43.75,17.2667
2070,"jun","B1","tavg",-118.75,43.75,17.4479
2070,"jun","B1","tavg",-118.25,43.75,19.5685
2070,"jun","B1","tavg",-117.75,43.75,20.1231
2070,"jun","B1","tavg",-117.25,43.75,21.7619
2070,"jun","B1","tavg",-124.25,43.25,18.9491
2070,"jun","B1","tavg",-123.75,43.25,18.3295
2070,"jun","B1","tavg",-123.25,43.25,19.6314
2070,"jun","B1","tavg",-122.75,43.25,17.6893
2070,"jun","B1","tavg",-122.25,43.25,14.741
2070,"jun","B1","tavg",-121.75,43.25,15.2988
2070,"jun","B1","tavg",-121.25,43.25,15.802
2070,"jun","B1","tavg",-120.75,43.25,17.1423
2070,"jun","B1","tavg",-118.25,43.25,19.7419
2070,"jun","B1","tavg",-117.75,43.25,19.9654
2070,"jun","B1","tavg",-117.25,43.25,19.7284
2070,"jun","B1","tavg",-124.25,42.75,17.9418
2070,"jun","B1","tavg",-123.75,42.75,17.692
2070,"jun","B1","tavg",-123.25,42.75,19.0732
2070,"jun","B1","tavg",-122.75,42.75,18.6995
2070,"jun","B1","tavg",-122.25,42.75,15.4314
2070,"jun","B1","tavg",-121.75,42.75,16.429
2070,"jun","B1","tavg",-121.25,42.75,16.0751
2070,"jun","B1","tavg",-120.75,42.75,15.8752
2070,"jun","B1","tavg",-118.25,42.75,20.4958
2070,"jun","B1","tavg",-117.75,42.75,21.184
2070,"jun","B1","tavg",-117.25,42.75,19.4971
2070,"jun","B1","tavg",-124.25,42.25,18.3243
2070,"jun","B1","tavg",-123.75,42.25,18.3707
2070,"jun","B1","tavg",-123.25,42.25,19.5059
2070,"jun","B1","tavg",-122.75,42.25,19.1618
2070,"jun","B1","tavg",-122.25,42.25,17.0636
2070,"jun","B1","tavg",-121.75,42.25,18.0196
2070,"jun","B1","tavg",-121.25,42.25,17.4421
2070,"jun","B1","tavg",-120.75,42.25,16.673
2070,"jun","B1","tavg",-120.25,42.25,16.8805
2070,"jun","B1","tavg",-117.75,42.25,19.3409
2070,"jun","B1","tavg",-117.25,42.25,18.9648
2030,"mar","B1","tavg",-122.25,48.75,5.64994
2030,"mar","B1","tavg",-121.75,48.75,1.5775
2030,"mar","B1","tavg",-121.25,48.75,-0.931
2030,"mar","B1","tavg",-120.75,48.75,-2.64171
2030,"mar","B1","tavg",-120.25,48.75,-2.56832
2030,"mar","B1","tavg",-119.75,48.75,-0.41727
2030,"mar","B1","tavg",-119.25,48.75,1.80381
2030,"mar","B1","tavg",-118.75,48.75,0.41714
2030,"mar","B1","tavg",-118.25,48.75,0.75389
2030,"mar","B1","tavg",-117.75,48.75,0.87198
2030,"mar","B1","tavg",-117.25,48.75,0.02571
2030,"mar","B1","tavg",-122.25,48.25,6.8631
2030,"mar","B1","tavg",-121.75,48.25,3.93343
2030,"mar","B1","tavg",-121.25,48.25,-0.2993
2030,"mar","B1","tavg",-120.75,48.25,-1.79886
2030,"mar","B1","tavg",-120.25,48.25,0.37302
2030,"mar","B1","tavg",-119.75,48.25,3.4919
2030,"mar","B1","tavg",-119.25,48.25,2.18013
2030,"mar","B1","tavg",-118.75,48.25,1.5204
2030,"mar","B1","tavg",-118.25,48.25,1.80361
2030,"mar","B1","tavg",-117.75,48.25,1.72998
2030,"mar","B1","tavg",-117.25,48.25,1.05583
2030,"mar","B1","tavg",-124.25,47.75,6.31703
2030,"mar","B1","tavg",-123.75,47.75,3.67279
2030,"mar","B1","tavg",-123.25,47.75,1.95405
2030,"mar","B1","tavg",-122.25,47.75,7.64069
2030,"mar","B1","tavg",-121.75,47.75,4.88352
2030,"mar","B1","tavg",-121.25,47.75,0.51681
2030,"mar","B1","tavg",-120.75,47.75,0.92489
2030,"mar","B1","tavg",-120.25,47.75,2.62871
2030,"mar","B1","tavg",-119.75,47.75,4.07525
2030,"mar","B1","tavg",-119.25,47.75,4.68664
2030,"mar","B1","tavg",-118.75,47.75,4.30456
2030,"mar","B1","tavg",-118.25,47.75,3.99325
2030,"mar","B1","tavg",-117.75,47.75,3.83704
2030,"mar","B1","tavg",-117.25,47.75,3.64982
2030,"mar","B1","tavg",-123.75,47.25,6.46607
2030,"mar","B1","tavg",-123.25,47.25,6.6456
2030,"mar","B1","tavg",-122.75,47.25,7.50178
2030,"mar","B1","tavg",-122.25,47.25,7.29299
2030,"mar","B1","tavg",-121.75,47.25,3.42346
2030,"mar","B1","tavg",-121.25,47.25,0.97549
2030,"mar","B1","tavg",-120.75,47.25,1.70417
2030,"mar","B1","tavg",-120.25,47.25,3.54267
2030,"mar","B1","tavg",-119.75,47.25,5.70928
2030,"mar","B1","tavg",-119.25,47.25,6.11685
2030,"mar","B1","tavg",-118.75,47.25,5.52328
2030,"mar","B1","tavg",-118.25,47.25,4.95555
2030,"mar","B1","tavg",-117.75,47.25,4.88443
2030,"mar","B1","tavg",-117.25,47.25,4.39505
2030,"mar","B1","tavg",-123.75,46.75,7.26881
2030,"mar","B1","tavg",-123.25,46.75,6.86284
2030,"mar","B1","tavg",-122.75,46.75,7.0632
