CMIP5 projected changes in Temperature (degF) and Precipitation (percent), ,,,,
"	for 3 future time periods (relative to average for 1970-1999).",,,,,
Variable,Season,Scenario,Time Period,Model Name,Projected Change
tas,ANN,rcp85,2040,FGOALS-g2,4.29
tas,ANN,rcp85,2040,FGOALS-s2,NaN
tas,ANN,rcp85,2040,FIO-ESM,2.67
tas,ANN,rcp85,2040,GFDL-CM2p1,NaN
tas,ANN,rcp85,2040,GFDL-CM3,5.01
tas,ANN,rcp85,2040,GFDL-ESM2G,3.45
tas,ANN,rcp85,2040,GFDL-ESM2M,2.9
tas,ANN,rcp85,2040,GISS-E2-H-CC,2.22
tas,ANN,rcp85,2040,GISS-E2-H,2.86
tas,ANN,rcp85,2040,GISS-E2-R-CC,2.9
tas,ANN,rcp85,2040,GISS-E2-R,2.83
tas,ANN,rcp85,2040,HadCM3,NaN
tas,ANN,rcp85,2040,HadGEM2-AO,6.45
tas,ANN,rcp85,2040,HadGEM2-CC,5.35
tas,ANN,rcp85,2040,HadGEM2-ES,5.36
tas,ANN,rcp85,2040,IPSL-CM5A-LR,4.56
tas,ANN,rcp85,2040,IPSL-CM5A-MR,5.6
tas,ANN,rcp85,2040,IPSL-CM5B-LR,3.89
tas,ANN,rcp85,2040,MIROC-ESM-CHEM,6.08
tas,ANN,rcp85,2040,MIROC-ESM,6.09
tas,ANN,rcp85,2040,MIROC4h,NaN
tas,ANN,rcp85,2040,MIROC5,4.98
tas,ANN,rcp85,2040,MPI-ESM-LR,4.13
tas,ANN,rcp85,2040,MPI-ESM-MR,3.78
tas,ANN,rcp85,2040,MPI-ESM-P,NaN
tas,ANN,rcp85,2040,MRI-CGCM3,2.45
tas,ANN,rcp85,2040,MRI-ESM1,2.79
tas,ANN,rcp85,2040,NorESM1-M,4.49
tas,ANN,rcp85,2040,NorESM1-ME,4.29
tas,ANN,rcp85,2040,bcc-csm1-1-m,3.59
tas,ANN,rcp85,2040,bcc-csm1-1,4.68
tas,ANN,rcp85,2040,inmcm4,2.47
tas,ANN,rcp85,2050,ACCESS1-0,6.32
tas,ANN,rcp85,2050,ACCESS1-3,5.72
tas,ANN,rcp85,2050,BNU-ESM,6.73
tas,ANN,rcp85,2050,CCSM4,5.13
tas,ANN,rcp85,2050,CESM1-BGC,5.52
tas,ANN,rcp85,2050,CESM1-CAM5-1-FV2,NaN
tas,ANN,rcp85,2050,CESM1-CAM5,6.07
tas,ANN,rcp85,2050,CESM1-FASTCHEM,NaN
tas,ANN,rcp85,2050,CESM1-WACCM,NaN
tas,ANN,rcp85,2050,CMCC-CESM,4.78
tas,ANN,rcp85,2050,CMCC-CM,4.67
tas,ANN,rcp85,2050,CMCC-CMS,4.93
tas,ANN,rcp85,2050,CNRM-CM5-2,NaN
tas,ANN,rcp85,2050,CNRM-CM5,4.97
tas,ANN,rcp85,2050,CSIRO-Mk3-6-0,5.97
tas,ANN,rcp85,2050,CSIRO-Mk3L-1-2,NaN
tas,ANN,rcp85,2050,CanCM4,NaN
tas,ANN,rcp85,2050,CanESM2,7.31
tas,ANN,rcp85,2050,FGOALS-g2,4.97
tas,ANN,rcp85,2050,FGOALS-s2,NaN
tas,ANN,rcp85,2050,FIO-ESM,3.39
tas,ANN,rcp85,2050,GFDL-CM2p1,NaN
tas,ANN,rcp85,2050,GFDL-CM3,6.4
tas,ANN,rcp85,2050,GFDL-ESM2G,4.36
tas,ANN,rcp85,2050,GFDL-ESM2M,3.52
tas,ANN,rcp85,2050,GISS-E2-H-CC,2.77
tas,ANN,rcp85,2050,GISS-E2-H,3.49
tas,ANN,rcp85,2050,GISS-E2-R-CC,3.32
tas,ANN,rcp85,2050,GISS-E2-R,3.34
tas,ANN,rcp85,2050,HadCM3,NaN
tas,ANN,rcp85,2050,HadGEM2-AO,8.34
tas,ANN,rcp85,2050,HadGEM2-CC,7.02
tas,ANN,rcp85,2050,HadGEM2-ES,6.98
tas,ANN,rcp85,2050,IPSL-CM5A-LR,6.09
tas,ANN,rcp85,2050,IPSL-CM5A-MR,6.89
tas,ANN,rcp85,2050,IPSL-CM5B-LR,4.98
tas,ANN,rcp85,2050,MIROC-ESM-CHEM,7.65
tas,ANN,rcp85,2050,MIROC-ESM,7.4
tas,ANN,rcp85,2050,MIROC4h,NaN
tas,ANN,rcp85,2050,MIROC5,5.81
tas,ANN,rcp85,2050,MPI-ESM-LR,4.95
tas,ANN,rcp85,2050,MPI-ESM-MR,5.08
tas,ANN,rcp85,2050,MPI-ESM-P,NaN
tas,ANN,rcp85,2050,MRI-CGCM3,3.04
tas,ANN,rcp85,2050,MRI-ESM1,3.27
tas,ANN,rcp85,2050,NorESM1-M,5.35
tas,ANN,rcp85,2050,NorESM1-ME,5.39
tas,ANN,rcp85,2050,bcc-csm1-1-m,4.82
tas,ANN,rcp85,2050,bcc-csm1-1,5.76
tas,ANN,rcp85,2050,inmcm4,3.18
tas,ANN,rcp85,2080,ACCESS1-0,10.47
tas,ANN,rcp85,2080,ACCESS1-3,9.62
tas,ANN,rcp85,2080,BNU-ESM,10.42
tas,ANN,rcp85,2080,CCSM4,8.55
tas,ANN,rcp85,2080,CESM1-BGC,8.34
tas,ANN,rcp85,2080,CESM1-CAM5-1-FV2,NaN
tas,ANN,rcp85,2080,CESM1-CAM5,9.79
tas,ANN,rcp85,2080,CESM1-FASTCHEM,NaN
tas,ANN,rcp85,2080,CESM1-WACCM,NaN
tas,ANN,rcp85,2080,CMCC-CESM,7.66
tas,ANN,rcp85,2080,CMCC-CM,8.04
tas,ANN,rcp85,2080,CMCC-CMS,8.19
tas,ANN,rcp85,2080,CNRM-CM5-2,NaN
tas,ANN,rcp85,2080,CNRM-CM5,8.7
tas,ANN,rcp85,2080,CSIRO-Mk3-6-0,9.93
tas,ANN,rcp85,2080,CSIRO-Mk3L-1-2,NaN
tas,ANN,rcp85,2080,CanCM4,NaN
tas,ANN,rcp85,2080,CanESM2,11.58
tas,ANN,rcp85,2080,FGOALS-g2,7.95
tas,ANN,rcp85,2080,FGOALS-s2,NaN
tas,ANN,rcp85,2080,FIO-ESM,5.95
tas,ANN,rcp85,2080,GFDL-CM2p1,NaN
tas,ANN,rcp85,2080,GFDL-CM3,9.87
tas,ANN,rcp85,2080,GFDL-ESM2G,7.61
tas,ANN,rcp85,2080,GFDL-ESM2M,5.88
tas,ANN,rcp85,2080,GISS-E2-H-CC,4.74
tas,ANN,rcp85,2080,GISS-E2-H,5.75
tas,ANN,rcp85,2080,GISS-E2-R-CC,5
tas,ANN,rcp85,2080,GISS-E2-R,5.17
tas,ANN,rcp85,2080,HadCM3,NaN
tas,ANN,rcp85,2080,HadGEM2-AO,12.52
tas,ANN,rcp85,2080,HadGEM2-CC,11.19
tas,ANN,rcp85,2080,HadGEM2-ES,11.61
tas,ANN,rcp85,2080,IPSL-CM5A-LR,10.83
tas,ANN,rcp85,2080,IPSL-CM5A-MR,10.58
tas,ANN,rcp85,2080,IPSL-CM5B-LR,7.48
tas,ANN,rcp85,2080,MIROC-ESM-CHEM,11.79
tas,ANN,rcp85,2080,MIROC-ESM,11.23
tas,ANN,rcp85,2080,MIROC4h,NaN
tas,ANN,rcp85,2080,MIROC5,8.85
tas,ANN,rcp85,2080,MPI-ESM-LR,7.82
tas,ANN,rcp85,2080,MPI-ESM-MR,7.62
tas,ANN,rcp85,2080,MPI-ESM-P,NaN
tas,ANN,rcp85,2080,MRI-CGCM3,5.69
tas,ANN,rcp85,2080,MRI-ESM1,5.44
tas,ANN,rcp85,2080,NorESM1-M,8.99
tas,ANN,rcp85,2080,NorESM1-ME,9.19
tas,ANN,rcp85,2080,bcc-csm1-1-m,7.79
tas,ANN,rcp85,2080,bcc-csm1-1,9.04
tas,ANN,rcp85,2080,inmcm4,6.02
tas,DJF,rcp26,2040,ACCESS1-0,NaN
tas,DJF,rcp26,2040,ACCESS1-3,NaN
tas,DJF,rcp26,2040,BNU-ESM,3.72
tas,DJF,rcp26,2040,CCSM4,3.27
tas,DJF,rcp26,2040,CESM1-BGC,NaN
tas,DJF,rcp26,2040,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp26,2040,CESM1-CAM5,1.21
tas,DJF,rcp26,2040,CESM1-FASTCHEM,NaN
tas,DJF,rcp26,2040,CESM1-WACCM,NaN
tas,DJF,rcp26,2040,CMCC-CESM,NaN
tas,DJF,rcp26,2040,CMCC-CM,NaN
tas,DJF,rcp26,2040,CMCC-CMS,NaN
tas,DJF,rcp26,2040,CNRM-CM5-2,NaN
tas,DJF,rcp26,2040,CNRM-CM5,4.61
tas,DJF,rcp26,2040,CSIRO-Mk3-6-0,3.49
tas,DJF,rcp26,2040,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp26,2040,CanCM4,NaN
tas,DJF,rcp26,2040,CanESM2,4.12
tas,DJF,rcp26,2040,FGOALS-g2,3.2
tas,DJF,rcp26,2040,FGOALS-s2,NaN
tas,DJF,rcp26,2040,FIO-ESM,2.14
tas,DJF,rcp26,2040,GFDL-CM2p1,NaN
tas,DJF,rcp26,2040,GFDL-CM3,2.9
tas,DJF,rcp26,2040,GFDL-ESM2G,3.73
tas,DJF,rcp26,2040,GFDL-ESM2M,1
tas,DJF,rcp26,2040,GISS-E2-H-CC,NaN
tas,DJF,rcp26,2040,GISS-E2-H,2.22
tas,DJF,rcp26,2040,GISS-E2-R-CC,NaN
tas,DJF,rcp26,2040,GISS-E2-R,1.43
tas,DJF,rcp26,2040,HadCM3,NaN
tas,DJF,rcp26,2040,HadGEM2-AO,3.94
tas,DJF,rcp26,2040,HadGEM2-CC,NaN
tas,DJF,rcp26,2040,HadGEM2-ES,3.17
tas,DJF,rcp26,2040,IPSL-CM5A-LR,2.17
tas,DJF,rcp26,2040,IPSL-CM5A-MR,2.63
tas,DJF,rcp26,2040,IPSL-CM5B-LR,NaN
tas,DJF,rcp26,2040,MIROC-ESM-CHEM,6.27
tas,DJF,rcp26,2040,MIROC-ESM,5.49
tas,DJF,rcp26,2040,MIROC4h,NaN
tas,DJF,rcp26,2040,MIROC5,3.12
tas,DJF,rcp26,2040,MPI-ESM-LR,2.23
tas,DJF,rcp26,2040,MPI-ESM-MR,2.52
tas,DJF,rcp26,2040,MPI-ESM-P,NaN
tas,DJF,rcp26,2040,MRI-CGCM3,1.41
tas,DJF,rcp26,2040,MRI-ESM1,NaN
tas,DJF,rcp26,2040,NorESM1-M,2.77
tas,DJF,rcp26,2040,NorESM1-ME,1.65
tas,DJF,rcp26,2040,bcc-csm1-1-m,1.67
tas,DJF,rcp26,2040,bcc-csm1-1,3.63
tas,DJF,rcp26,2040,inmcm4,NaN
tas,DJF,rcp26,2050,ACCESS1-0,NaN
tas,DJF,rcp26,2050,ACCESS1-3,NaN
tas,DJF,rcp26,2050,BNU-ESM,3.69
tas,DJF,rcp26,2050,CCSM4,3.33
tas,DJF,rcp26,2050,CESM1-BGC,NaN
tas,DJF,rcp26,2050,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp26,2050,CESM1-CAM5,1.89
tas,DJF,rcp26,2050,CESM1-FASTCHEM,NaN
tas,DJF,rcp26,2050,CESM1-WACCM,NaN
tas,DJF,rcp26,2050,CMCC-CESM,NaN
tas,DJF,rcp26,2050,CMCC-CM,NaN
tas,DJF,rcp26,2050,CMCC-CMS,NaN
tas,DJF,rcp26,2050,CNRM-CM5-2,NaN
tas,DJF,rcp26,2050,CNRM-CM5,4.74
tas,DJF,rcp26,2050,CSIRO-Mk3-6-0,3.57
tas,DJF,rcp26,2050,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp26,2050,CanCM4,NaN
tas,DJF,rcp26,2050,CanESM2,4.48
tas,DJF,rcp26,2050,FGOALS-g2,3.61
tas,DJF,rcp26,2050,FGOALS-s2,NaN
tas,DJF,rcp26,2050,FIO-ESM,2.06
tas,DJF,rcp26,2050,GFDL-CM2p1,NaN
tas,DJF,rcp26,2050,GFDL-CM3,4.04
tas,DJF,rcp26,2050,GFDL-ESM2G,3.24
tas,DJF,rcp26,2050,GFDL-ESM2M,1.23
tas,DJF,rcp26,2050,GISS-E2-H-CC,NaN
tas,DJF,rcp26,2050,GISS-E2-H,2.17
tas,DJF,rcp26,2050,GISS-E2-R-CC,NaN
tas,DJF,rcp26,2050,GISS-E2-R,1.36
tas,DJF,rcp26,2050,HadCM3,NaN
tas,DJF,rcp26,2050,HadGEM2-AO,4.73
tas,DJF,rcp26,2050,HadGEM2-CC,NaN
tas,DJF,rcp26,2050,HadGEM2-ES,3.27
tas,DJF,rcp26,2050,IPSL-CM5A-LR,2.22
tas,DJF,rcp26,2050,IPSL-CM5A-MR,2.83
tas,DJF,rcp26,2050,IPSL-CM5B-LR,NaN
tas,DJF,rcp26,2050,MIROC-ESM-CHEM,6.27
tas,DJF,rcp26,2050,MIROC-ESM,5.36
tas,DJF,rcp26,2050,MIROC4h,NaN
tas,DJF,rcp26,2050,MIROC5,3.94
tas,DJF,rcp26,2050,MPI-ESM-LR,2.62
tas,DJF,rcp26,2050,MPI-ESM-MR,2.45
tas,DJF,rcp26,2050,MPI-ESM-P,NaN
tas,DJF,rcp26,2050,MRI-CGCM3,1.52
tas,DJF,rcp26,2050,MRI-ESM1,NaN
tas,DJF,rcp26,2050,NorESM1-M,3.4
tas,DJF,rcp26,2050,NorESM1-ME,2.66
tas,DJF,rcp26,2050,bcc-csm1-1-m,1.82
tas,DJF,rcp26,2050,bcc-csm1-1,3.99
tas,DJF,rcp26,2050,inmcm4,NaN
tas,DJF,rcp26,2080,ACCESS1-0,NaN
tas,DJF,rcp26,2080,ACCESS1-3,NaN
tas,DJF,rcp26,2080,BNU-ESM,4.2
tas,DJF,rcp26,2080,CCSM4,3.29
tas,DJF,rcp26,2080,CESM1-BGC,NaN
tas,DJF,rcp26,2080,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp26,2080,CESM1-CAM5,3.22
tas,DJF,rcp26,2080,CESM1-FASTCHEM,NaN
tas,DJF,rcp26,2080,CESM1-WACCM,NaN
tas,DJF,rcp26,2080,CMCC-CESM,NaN
tas,DJF,rcp26,2080,CMCC-CM,NaN
tas,DJF,rcp26,2080,CMCC-CMS,NaN
tas,DJF,rcp26,2080,CNRM-CM5-2,NaN
tas,DJF,rcp26,2080,CNRM-CM5,4.59
tas,DJF,rcp26,2080,CSIRO-Mk3-6-0,4.38
tas,DJF,rcp26,2080,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp26,2080,CanCM4,NaN
tas,DJF,rcp26,2080,CanESM2,5.13
tas,DJF,rcp26,2080,FGOALS-g2,2.17
tas,DJF,rcp26,2080,FGOALS-s2,NaN
tas,DJF,rcp26,2080,FIO-ESM,0.95
tas,DJF,rcp26,2080,GFDL-CM2p1,NaN
tas,DJF,rcp26,2080,GFDL-CM3,3.79
tas,DJF,rcp26,2080,GFDL-ESM2G,2.59
tas,DJF,rcp26,2080,GFDL-ESM2M,1.58
tas,DJF,rcp26,2080,GISS-E2-H-CC,NaN
tas,DJF,rcp26,2080,GISS-E2-H,1.59
tas,DJF,rcp26,2080,GISS-E2-R-CC,NaN
tas,DJF,rcp26,2080,GISS-E2-R,1.84
tas,DJF,rcp26,2080,HadCM3,NaN
tas,DJF,rcp26,2080,HadGEM2-AO,4.66
tas,DJF,rcp26,2080,HadGEM2-CC,NaN
tas,DJF,rcp26,2080,HadGEM2-ES,3.9
tas,DJF,rcp26,2080,IPSL-CM5A-LR,2.98
tas,DJF,rcp26,2080,IPSL-CM5A-MR,4.57
tas,DJF,rcp26,2080,IPSL-CM5B-LR,NaN
tas,DJF,rcp26,2080,MIROC-ESM-CHEM,7.15
tas,DJF,rcp26,2080,MIROC-ESM,5.54
tas,DJF,rcp26,2080,MIROC4h,NaN
tas,DJF,rcp26,2080,MIROC5,3.64
tas,DJF,rcp26,2080,MPI-ESM-LR,2.66
tas,DJF,rcp26,2080,MPI-ESM-MR,3.62
tas,DJF,rcp26,2080,MPI-ESM-P,NaN
tas,DJF,rcp26,2080,MRI-CGCM3,1.89
tas,DJF,rcp26,2080,MRI-ESM1,NaN
tas,DJF,rcp26,2080,NorESM1-M,3.34
tas,DJF,rcp26,2080,NorESM1-ME,4.03
tas,DJF,rcp26,2080,bcc-csm1-1-m,4.04
tas,DJF,rcp26,2080,bcc-csm1-1,2.83
tas,DJF,rcp26,2080,inmcm4,NaN
tas,DJF,rcp45,2040,ACCESS1-0,2.83
tas,DJF,rcp45,2040,ACCESS1-3,3.37
tas,DJF,rcp45,2040,BNU-ESM,3.35
tas,DJF,rcp45,2040,CCSM4,3.79
tas,DJF,rcp45,2040,CESM1-BGC,4.29
tas,DJF,rcp45,2040,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp45,2040,CESM1-CAM5,3.17
tas,DJF,rcp45,2040,CESM1-FASTCHEM,NaN
tas,DJF,rcp45,2040,CESM1-WACCM,NaN
tas,DJF,rcp45,2040,CMCC-CESM,NaN
tas,DJF,rcp45,2040,CMCC-CM,3.06
tas,DJF,rcp45,2040,CMCC-CMS,3.38
tas,DJF,rcp45,2040,CNRM-CM5-2,NaN
tas,DJF,rcp45,2040,CNRM-CM5,3.89
tas,DJF,rcp45,2040,CSIRO-Mk3-6-0,3.86
tas,DJF,rcp45,2040,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp45,2040,CanCM4,2.14
tas,DJF,rcp45,2040,CanESM2,4.42
tas,DJF,rcp45,2040,FGOALS-g2,3.3
tas,DJF,rcp45,2040,FGOALS-s2,NaN
tas,DJF,rcp45,2040,FIO-ESM,2.31
tas,DJF,rcp45,2040,GFDL-CM2p1,1.84
tas,DJF,rcp45,2040,GFDL-CM3,4.22
tas,DJF,rcp45,2040,GFDL-ESM2G,4.07
tas,DJF,rcp45,2040,GFDL-ESM2M,1.44
tas,DJF,rcp45,2040,GISS-E2-H-CC,1.92
tas,DJF,rcp45,2040,GISS-E2-H,2.61
tas,DJF,rcp45,2040,GISS-E2-R-CC,2.77
tas,DJF,rcp45,2040,GISS-E2-R,2.16
tas,DJF,rcp45,2040,HadCM3,0.91
tas,DJF,rcp45,2040,HadGEM2-AO,5.36
tas,DJF,rcp45,2040,HadGEM2-CC,3.63
tas,DJF,rcp45,2040,HadGEM2-ES,4.16
tas,DJF,rcp45,2040,IPSL-CM5A-LR,3.51
tas,DJF,rcp45,2040,IPSL-CM5A-MR,3.59
tas,DJF,rcp45,2040,IPSL-CM5B-LR,3.57
tas,DJF,rcp45,2040,MIROC-ESM-CHEM,5.5
tas,DJF,rcp45,2040,MIROC-ESM,5.11
tas,DJF,rcp45,2040,MIROC4h,3.9
tas,DJF,rcp45,2040,MIROC5,4.61
tas,DJF,rcp45,2040,MPI-ESM-LR,3.47
tas,DJF,rcp45,2040,MPI-ESM-MR,3.02
tas,DJF,rcp45,2040,MPI-ESM-P,NaN
tas,DJF,rcp45,2040,MRI-CGCM3,1.23
tas,DJF,rcp45,2040,MRI-ESM1,NaN
tas,DJF,rcp45,2040,NorESM1-M,3.19
tas,DJF,rcp45,2040,NorESM1-ME,3.06
tas,DJF,rcp45,2040,bcc-csm1-1-m,2.35
tas,DJF,rcp45,2040,bcc-csm1-1,4.43
tas,DJF,rcp45,2040,inmcm4,2.25
tas,DJF,rcp45,2050,ACCESS1-0,4.1
tas,DJF,rcp45,2050,ACCESS1-3,4.03
tas,DJF,rcp45,2050,BNU-ESM,4.29
tas,DJF,rcp45,2050,CCSM4,4.19
tas,DJF,rcp45,2050,CESM1-BGC,4.44
tas,DJF,rcp45,2050,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp45,2050,CESM1-CAM5,3.97
tas,DJF,rcp45,2050,CESM1-FASTCHEM,NaN
tas,DJF,rcp45,2050,CESM1-WACCM,NaN
tas,DJF,rcp45,2050,CMCC-CESM,NaN
tas,DJF,rcp45,2050,CMCC-CM,3.69
tas,DJF,rcp45,2050,CMCC-CMS,3.78
tas,DJF,rcp45,2050,CNRM-CM5-2,NaN
tas,DJF,rcp45,2050,CNRM-CM5,4.6
tas,DJF,rcp45,2050,CSIRO-Mk3-6-0,4.87
tas,DJF,rcp45,2050,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp45,2050,CanCM4,NaN
tas,DJF,rcp45,2050,CanESM2,5.27
tas,DJF,rcp45,2050,FGOALS-g2,4.17
tas,DJF,rcp45,2050,FGOALS-s2,NaN
tas,DJF,rcp45,2050,FIO-ESM,2.07
tas,DJF,rcp45,2050,GFDL-CM2p1,-0.09
tas,DJF,rcp45,2050,GFDL-CM3,5.15
tas,DJF,rcp45,2050,GFDL-ESM2G,4.7
tas,DJF,rcp45,2050,GFDL-ESM2M,1.64
tas,DJF,rcp45,2050,GISS-E2-H-CC,2.16
tas,DJF,rcp45,2050,GISS-E2-H,2.96
tas,DJF,rcp45,2050,GISS-E2-R-CC,2.21
tas,DJF,rcp45,2050,GISS-E2-R,2.07
tas,DJF,rcp45,2050,HadCM3,NaN
tas,DJF,rcp45,2050,HadGEM2-AO,6.89
tas,DJF,rcp45,2050,HadGEM2-CC,4.45
tas,DJF,rcp45,2050,HadGEM2-ES,4.5
tas,DJF,rcp45,2050,IPSL-CM5A-LR,3.7
tas,DJF,rcp45,2050,IPSL-CM5A-MR,4.65
tas,DJF,rcp45,2050,IPSL-CM5B-LR,4.05
tas,DJF,rcp45,2050,MIROC-ESM-CHEM,6.36
tas,DJF,rcp45,2050,MIROC-ESM,6.18
tas,DJF,rcp45,2050,MIROC4h,NaN
tas,DJF,rcp45,2050,MIROC5,4.4
tas,DJF,rcp45,2050,MPI-ESM-LR,3.37
tas,DJF,rcp45,2050,MPI-ESM-MR,4.04
tas,DJF,rcp45,2050,MPI-ESM-P,NaN
tas,DJF,rcp45,2050,MRI-CGCM3,1.87
tas,DJF,rcp45,2050,MRI-ESM1,NaN
tas,DJF,rcp45,2050,NorESM1-M,4.29
tas,DJF,rcp45,2050,NorESM1-ME,3.29
tas,DJF,rcp45,2050,bcc-csm1-1-m,3.1
tas,DJF,rcp45,2050,bcc-csm1-1,5.72
tas,DJF,rcp45,2050,inmcm4,2.68
tas,DJF,rcp45,2080,ACCESS1-0,5.65
tas,DJF,rcp45,2080,ACCESS1-3,4.19
tas,DJF,rcp45,2080,BNU-ESM,6.78
tas,DJF,rcp45,2080,CCSM4,4.66
tas,DJF,rcp45,2080,CESM1-BGC,5.02
tas,DJF,rcp45,2080,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp45,2080,CESM1-CAM5,5.81
tas,DJF,rcp45,2080,CESM1-FASTCHEM,NaN
tas,DJF,rcp45,2080,CESM1-WACCM,NaN
tas,DJF,rcp45,2080,CMCC-CESM,NaN
tas,DJF,rcp45,2080,CMCC-CM,6.21
tas,DJF,rcp45,2080,CMCC-CMS,6.04
tas,DJF,rcp45,2080,CNRM-CM5-2,NaN
tas,DJF,rcp45,2080,CNRM-CM5,5.77
tas,DJF,rcp45,2080,CSIRO-Mk3-6-0,6.17
tas,DJF,rcp45,2080,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp45,2080,CanCM4,NaN
tas,DJF,rcp45,2080,CanESM2,6.62
tas,DJF,rcp45,2080,FGOALS-g2,4.18
tas,DJF,rcp45,2080,FGOALS-s2,NaN
tas,DJF,rcp45,2080,FIO-ESM,2.9
tas,DJF,rcp45,2080,GFDL-CM2p1,NaN
tas,DJF,rcp45,2080,GFDL-CM3,5.63
tas,DJF,rcp45,2080,GFDL-ESM2G,4.51
tas,DJF,rcp45,2080,GFDL-ESM2M,2.2
tas,DJF,rcp45,2080,GISS-E2-H-CC,2.18
tas,DJF,rcp45,2080,GISS-E2-H,2.64
tas,DJF,rcp45,2080,GISS-E2-R-CC,2.95
tas,DJF,rcp45,2080,GISS-E2-R,2.1
tas,DJF,rcp45,2080,HadCM3,NaN
tas,DJF,rcp45,2080,HadGEM2-AO,8.54
tas,DJF,rcp45,2080,HadGEM2-CC,4.96
tas,DJF,rcp45,2080,HadGEM2-ES,6.22
tas,DJF,rcp45,2080,IPSL-CM5A-LR,4.57
tas,DJF,rcp45,2080,IPSL-CM5A-MR,5.63
tas,DJF,rcp45,2080,IPSL-CM5B-LR,4.57
tas,DJF,rcp45,2080,MIROC-ESM-CHEM,7.94
tas,DJF,rcp45,2080,MIROC-ESM,7.99
tas,DJF,rcp45,2080,MIROC4h,NaN
tas,DJF,rcp45,2080,MIROC5,5.41
tas,DJF,rcp45,2080,MPI-ESM-LR,3.44
tas,DJF,rcp45,2080,MPI-ESM-MR,3.95
tas,DJF,rcp45,2080,MPI-ESM-P,NaN
tas,DJF,rcp45,2080,MRI-CGCM3,2.63
tas,DJF,rcp45,2080,MRI-ESM1,NaN
tas,DJF,rcp45,2080,NorESM1-M,5.44
tas,DJF,rcp45,2080,NorESM1-ME,6.7
tas,DJF,rcp45,2080,bcc-csm1-1-m,4.22
tas,DJF,rcp45,2080,bcc-csm1-1,5.07
tas,DJF,rcp45,2080,inmcm4,2.86
tas,DJF,rcp60,2040,ACCESS1-0,NaN
tas,DJF,rcp60,2040,ACCESS1-3,NaN
tas,DJF,rcp60,2040,BNU-ESM,NaN
tas,DJF,rcp60,2040,CCSM4,2.81
tas,DJF,rcp60,2040,CESM1-BGC,NaN
tas,DJF,rcp60,2040,CESM1-CAM5-1-FV2,NaN
tas,DJF,rcp60,2040,CESM1-CAM5,2
tas,DJF,rcp60,2040,CESM1-FASTCHEM,NaN
tas,DJF,rcp60,2040,CESM1-WACCM,NaN
tas,DJF,rcp60,2040,CMCC-CESM,NaN
tas,DJF,rcp60,2040,CMCC-CM,NaN
tas,DJF,rcp60,2040,CMCC-CMS,NaN
tas,DJF,rcp60,2040,CNRM-CM5-2,NaN
tas,DJF,rcp60,2040,CNRM-CM5,NaN
tas,DJF,rcp60,2040,CSIRO-Mk3-6-0,2.96
tas,DJF,rcp60,2040,CSIRO-Mk3L-1-2,NaN
tas,DJF,rcp60,2040,CanCM4,NaN
tas,DJF,rcp60,2040,CanESM2,NaN
tas,DJF,rcp60,2040,FGOALS-g2,NaN
tas,DJF,rcp60,2040,FGOALS-s2,NaN
tas,DJF,rcp60,2040,FIO-ESM,2.48
tas,DJF,rcp60,2040,GFDL-CM2p1,NaN
tas,DJF,rcp60,2040,GFDL-CM3,3.96
tas,DJF,rcp60,2040,GFDL-ESM2G,3.13
tas,DJF,rcp60,2040,GFDL-ESM2M,1.17
tas,DJF,rcp60,2040,GISS-E2-H-CC,NaN
tas,DJF,rcp60,2040,GISS-E2-H,2.65
tas,DJF,rcp60,2040,GISS-E2-R-CC,NaN
tas,DJF,rcp60,2040,GISS-E2-R,1.79
tas,DJF,rcp60,2040,HadCM3,NaN
tas,DJF,rcp60,2040,HadGEM2-AO,2.97
tas,DJF,rcp60,2040,HadGEM2-CC,NaN
tas,DJF,rcp60,2040,HadGEM2-ES,3.19
tas,DJF,rcp60,2040,IPSL-CM5A-LR,2.3
tas,DJF,rcp60,2040,IPSL-CM5A-MR,3.72
tas,DJF,rcp60,2040,IPSL-CM5B-LR,NaN
tas,DJF,rcp60,2040,MIROC-ESM-CHEM,5.46
tas,DJF,rcp60,2040,MIROC-ESM,4.48
tas,DJF,rcp60,2040,MIROC4h,NaN
tas,DJF,rcp60,2040,MIROC5,2.81
tas,DJF,rcp60,2040,MPI-ESM-LR,NaN
tas,DJF,rcp60,2040,MPI-ESM-MR,NaN
tas,DJF,rcp60,2040,MPI-ESM-P,NaN
tas,DJF,rcp60,2040,MRI-CGCM3,1.68
tas,DJF,rcp60,2040,MRI-ESM1,NaN
tas,DJF,rcp60,2040,NorESM1-M,1.74
tas,DJF,rcp60,2040,NorESM1-ME,2.09
tas,DJF,rcp60,2040,bcc-csm1-1-m,3.65
